"","dateupdated","cnty_cod","county","totalcases","totalcaserate","hospitalization","totaldeaths","confirmedcases","probablecases","confirmeddeaths","probabledeaths"
"3929",2022-01-17 00:00:00,"1","Fairfield","181852","19278","446","2436","161592","20260","1959","477"
"3930",2022-01-17 00:00:00,"2","Hartford","158467","17771","548","2783","144602","13865","2282","501"
"3931",2022-01-17 00:00:00,"3","Litchfield","27986","15519","41","388","24237","3749","330","58"
"3932",2022-01-17 00:00:00,"4","Middlesex","23977","14761","70","431","21822","2155","317","114"
"3933",2022-01-17 00:00:00,"5","New Haven","171881","20109","596","2469","152475","19406","2106","363"
"3934",2022-01-17 00:00:00,"6","New London","46635","17584","108","555","42899","3736","431","124"
"3935",2022-01-17 00:00:00,"7","Tolland","17747","11775","10","229","16055","1692","170","59"
"3936",2022-01-17 00:00:00,"8","Windham","22374","19159","38","258","21170","1204","203","55"
"3937",2022-01-18 00:00:00,"1","Fairfield","183127","19413","428","2441","162768","20359","1963","478"
"3938",2022-01-18 00:00:00,"2","Hartford","159316","17866","541","2785","145367","13949","2284","501"
"3939",2022-01-18 00:00:00,"3","Litchfield","28139","15604","39","388","24356","3783","330","58"
"3940",2022-01-18 00:00:00,"4","Middlesex","24169","14879","78","431","21985","2184","317","114"
"3941",2022-01-18 00:00:00,"5","New Haven","173127","20255","577","2472","153304","19823","2107","365"
"3942",2022-01-18 00:00:00,"6","New London","46934","17697","113","555","43179","3755","431","124"
"3943",2022-01-18 00:00:00,"7","Tolland","17861","11850","10","229","16160","1701","170","59"
"3944",2022-01-18 00:00:00,"8","Windham","22504","19270","33","258","21282","1222","203","55"
"3945",2022-01-19 00:00:00,"1","Fairfield","184094","19515","425","2470","163610","20484","1989","481"
"3946",2022-01-19 00:00:00,"2","Hartford","160508","18000","555","2803","146479","14029","2298","505"
"3947",2022-01-19 00:00:00,"3","Litchfield","28341","15716","40","395","24529","3812","333","62"
"3948",2022-01-19 00:00:00,"4","Middlesex","24409","15027","75","434","22204","2205","318","116"
"3949",2022-01-19 00:00:00,"5","New Haven","174385","20402","565","2506","154401","19984","2130","376"
"3950",2022-01-19 00:00:00,"6","New London","47461","17896","112","564","43675","3786","440","124"
"3951",2022-01-19 00:00:00,"7","Tolland","18005","11946","10","233","16284","1721","172","61"
"3952",2022-01-19 00:00:00,"8","Windham","22692","19431","23","260","21442","1250","205","55"
"3953",2022-01-20 00:00:00,"1","Fairfield","185326","19646","404","2472","164718","20608","1991","481"
"3954",2022-01-20 00:00:00,"2","Hartford","161628","18125","545","2809","147400","14228","2304","505"
"3955",2022-01-20 00:00:00,"3","Litchfield","28545","15829","39","395","24695","3850","333","62"
"3956",2022-01-20 00:00:00,"4","Middlesex","24574","15128","67","434","22351","2223","318","116"
"3957",2022-01-20 00:00:00,"5","New Haven","175756","20562","541","2509","155634","20122","2133","376"
"3958",2022-01-20 00:00:00,"6","New London","47913","18066","103","564","44088","3825","440","124"
"3959",2022-01-20 00:00:00,"7","Tolland","18136","12033","11","235","16398","1738","173","62"
"3960",2022-01-20 00:00:00,"8","Windham","22805","19528","23","260","21532","1273","205","55"
"3961",2022-01-21 00:00:00,"1","Fairfield","186231","19742","400","2490","165604","20627","2003","487"
"3962",2022-01-21 00:00:00,"2","Hartford","162615","18236","522","2824","148285","14330","2318","506"
"3963",2022-01-21 00:00:00,"3","Litchfield","28726","15929","40","401","24859","3867","339","62"
"3964",2022-01-21 00:00:00,"4","Middlesex","24761","15244","69","437","22514","2247","321","116"
"3965",2022-01-21 00:00:00,"5","New Haven","176971","20704","526","2534","156727","20244","2153","381"
"3966",2022-01-21 00:00:00,"6","New London","48476","18279","100","567","44629","3847","443","124"
"3967",2022-01-21 00:00:00,"7","Tolland","18250","12108","11","239","16505","1745","176","63"
"3968",2022-01-21 00:00:00,"8","Windham","23067","19752","27","265","21779","1288","210","55"
"3969",2022-01-24 00:00:00,"1","Fairfield","189800","20120","355","2492","169001","20799","2005","487"
"3970",2022-01-24 00:00:00,"2","Hartford","165601","18571","454","2828","151146","14455","2322","506"
"3971",2022-01-24 00:00:00,"3","Litchfield","29166","16173","34","402","25237","3929","340","62"
"3972",2022-01-24 00:00:00,"4","Middlesex","25229","15532","52","437","22962","2267","323","114"
"3973",2022-01-24 00:00:00,"5","New Haven","179656","21018","445","2537","159151","20505","2153","384"
"3974",2022-01-24 00:00:00,"6","New London","49451","18646","100","567","45557","3894","442","125"
"3975",2022-01-24 00:00:00,"7","Tolland","18582","12329","6","239","16814","1768","176","63"
"3976",2022-01-24 00:00:00,"8","Windham","23620","20226","31","267","22314","1306","211","56"
"3977",2022-01-25 00:00:00,"1","Fairfield","190640","20209","346","2494","169586","21054","2006","488"
"3978",2022-01-25 00:00:00,"2","Hartford","166673","18691","456","2828","151829","14844","2322","506"
"3979",2022-01-25 00:00:00,"3","Litchfield","29328","16263","29","402","25331","3997","340","62"
"3980",2022-01-25 00:00:00,"4","Middlesex","25353","15608","51","437","23068","2285","323","114"
"3981",2022-01-25 00:00:00,"5","New Haven","180457","21112","427","2538","159702","20755","2154","384"
"3982",2022-01-25 00:00:00,"6","New London","49922","18824","105","567","45806","4116","442","125"
"3983",2022-01-25 00:00:00,"7","Tolland","18744","12436","6","239","16942","1802","176","63"
"3984",2022-01-25 00:00:00,"8","Windham","23811","20389","26","268","22473","1338","211","57"
"3985",2022-01-26 00:00:00,"1","Fairfield","191156","20264","307","2516","170022","21134","2025","491"
"3986",2022-01-26 00:00:00,"2","Hartford","167378","18770","435","2860","152481","14897","2345","515"
"3987",2022-01-26 00:00:00,"3","Litchfield","29439","16325","22","410","25414","4025","347","63"
"3988",2022-01-26 00:00:00,"4","Middlesex","25488","15691","48","447","23188","2300","327","120"
"3989",2022-01-26 00:00:00,"5","New Haven","181108","21188","394","2567","160256","20852","2178","389"
"3990",2022-01-26 00:00:00,"6","New London","50278","18958","108","582","46142","4136","456","126"
"3991",2022-01-26 00:00:00,"7","Tolland","18870","12520","7","244","17061","1809","179","65"
"3992",2022-01-26 00:00:00,"8","Windham","23984","20537","25","272","22628","1356","214","58"
"3993",2022-01-27 00:00:00,"1","Fairfield","191808","20333","277","2519","170615","21193","2028","491"
"3994",2022-01-27 00:00:00,"2","Hartford","168071","18848","431","2860","153102","14969","2346","514"
"3995",2022-01-27 00:00:00,"3","Litchfield","29614","16422","28","411","25569","4045","348","63"
"3996",2022-01-27 00:00:00,"4","Middlesex","25632","15780","40","447","23317","2315","327","120"
"3997",2022-01-27 00:00:00,"5","New Haven","181836","21273","349","2571","160887","20949","2184","387"
"3998",2022-01-27 00:00:00,"6","New London","50633","19092","112","582","46472","4161","456","126"
"3999",2022-01-27 00:00:00,"7","Tolland","18983","12595","9","244","17163","1820","179","65"
"4000",2022-01-27 00:00:00,"8","Windham","24151","20680","24","272","22785","1366","214","58"
"4001",2022-01-28 00:00:00,"1","Fairfield","192393","20395","245","2541","171124","21269","2047","494"
"4002",2022-01-28 00:00:00,"2","Hartford","168647","18913","393","2881","153633","15014","2363","518"
"4003",2022-01-28 00:00:00,"3","Litchfield","29753","16499","29","412","25700","4053","349","63"
"4004",2022-01-28 00:00:00,"4","Middlesex","25778","15870","40","451","23452","2326","329","122"
"4005",2022-01-28 00:00:00,"5","New Haven","182543","21356","353","2590","161511","21032","2195","395"
"4006",2022-01-28 00:00:00,"6","New London","50879","19185","102","587","46714","4165","459","128"
"4007",2022-01-28 00:00:00,"7","Tolland","19125","12689","11","245","17292","1833","180","65"
"4008",2022-01-28 00:00:00,"8","Windham","24279","20790","19","274","22902","1377","216","58"
"4009",2022-01-31 00:00:00,"1","Fairfield","193175","20478","234","2547","171784","21391","2051","496"
"4010",2022-01-31 00:00:00,"2","Hartford","169521","19011","325","2889","154459","15062","2367","522"
"4011",2022-01-31 00:00:00,"3","Litchfield","29959","16613","25","413","25888","4071","349","64"
"4012",2022-01-31 00:00:00,"4","Middlesex","25960","15982","41","453","23625","2335","329","124"
"4013",2022-01-31 00:00:00,"5","New Haven","183151","21427","315","2595","162038","21113","2199","396"
"4014",2022-01-31 00:00:00,"6","New London","51160","19291","86","587","46972","4188","459","128"
"4015",2022-01-31 00:00:00,"7","Tolland","19288","12797","12","248","17446","1842","181","67"
"4016",2022-01-31 00:00:00,"8","Windham","24498","20978","13","274","23121","1377","216","58"
"4017",2022-02-01 00:00:00,"1","Fairfield","193441","20506","226","2562","172007","21434","2059","503"
"4018",2022-02-01 00:00:00,"2","Hartford","169889","19052","316","2901","154773","15116","2376","525"
"4019",2022-02-01 00:00:00,"3","Litchfield","30035","16655","23","420","25954","4081","354","66"
"4020",2022-02-01 00:00:00,"4","Middlesex","26000","16006","30","458","23652","2348","330","128"
"4021",2022-02-01 00:00:00,"5","New Haven","183400","21456","293","2615","162227","21173","2216","399"
"4022",2022-02-01 00:00:00,"6","New London","51271","19333","80","591","47066","4205","462","129"
"4023",2022-02-01 00:00:00,"7","Tolland","19363","12847","12","249","17517","1846","183","66"
"4024",2022-02-01 00:00:00,"8","Windham","24550","21022","15","276","23159","1391","218","58"
"4025",2022-02-02 00:00:00,"1","Fairfield","193850","20549","216","2564","172356","21494","2060","504"
"4026",2022-02-02 00:00:00,"2","Hartford","170241","19091","296","2902","155086","15155","2377","525"
"4027",2022-02-02 00:00:00,"3","Litchfield","30126","16706","18","420","26036","4090","354","66"
"4028",2022-02-02 00:00:00,"4","Middlesex","26082","16057","26","458","23722","2360","330","128"
"4029",2022-02-02 00:00:00,"5","New Haven","183922","21517","281","2618","162683","21239","2219","399"
"4030",2022-02-02 00:00:00,"6","New London","51447","19399","70","591","47223","4224","462","129"
"4031",2022-02-02 00:00:00,"7","Tolland","19424","12887","10","250","17574","1850","184","66"
"4032",2022-02-02 00:00:00,"8","Windham","24634","21094","18","276","23224","1410","218","58"
"4033",2022-02-03 00:00:00,"1","Fairfield","194466","20615","209","2564","172940","21526","2060","504"
"4034",2022-02-03 00:00:00,"2","Hartford","170595","19131","278","2903","155414","15181","2378","525"
"4035",2022-02-03 00:00:00,"3","Litchfield","30193","16743","13","420","26086","4107","355","65"
"4036",2022-02-03 00:00:00,"4","Middlesex","26183","16119","24","458","23815","2368","330","128"
"4037",2022-02-03 00:00:00,"5","New Haven","184698","21608","253","2619","163427","21271","2220","399"
"4038",2022-02-03 00:00:00,"6","New London","51809","19535","70","593","47573","4236","464","129"
"4039",2022-02-03 00:00:00,"7","Tolland","19485","12928","5","250","17628","1857","184","66"
"4040",2022-02-03 00:00:00,"8","Windham","24740","21185","17","276","23322","1418","218","58"
"4041",2022-02-04 00:00:00,"1","Fairfield","194725","20642","186","2580","173133","21592","2075","505"
